pays,poids1,poids5,nou1,v0t1,t12022,q27_i2,q27_i22,q27_i32,q6v16_i4,q17v16,q27_i8,q27_i14,q27_i23,q9v16
1,0.5600587,0.5630965,99.0,1.0,11.0,1.0,2.0,3.0,1.0,4.0,3.0,2.0,2.0,5.0
1,0.7722396,0.9426934,99.0,1.0,7.0,1.0,3.0,4.0,1.0,1.0,2.0,1.0,3.0,4.0
1,1.4904381,1.5361427,5.0,3.0,,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,5.0
1,1.1317252,1.0135993,4.0,1.0,4.0,1.0,4.0,2.0,3.0,3.0,3.0,2.0,2.0,9.0
1,0.7695512,0.691415,5.0,1.0,8.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,5.0
1,0.7053542,0.6908327,4.0,1.0,7.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,6.0
1,1.0477504,1.0924059,99.0,3.0,,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,5.0
1,0.6998686,0.690388,6.0,1.0,7.0,4.0,4.0,1.0,2.0,3.0,1.0,2.0,3.0,3.0
1,0.6327794,0.7201875,3.0,1.0,5.0,2.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,5.0
1,0.3128459,0.2820676,3.0,1.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,2.0,2.0,7.0
1,0.9184557,0.9215825,9.0,1.0,11.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,3.0,4.0
1,0.7030374,0.6974634,99.0,1.0,9.0,1.0,1.0,3.0,1.0,2.0,3.0,2.0,2.0,8.0
1,1.1867545,1.2292256,99.0,1.0,13.0,,,2.0,,3.0,3.0,,,7.0
1,1.8596811,1.9169877,99.0,1.0,13.0,,4.0,,,3.0,2.0,4.0,,5.0
1,0.5476974,0.6324235,3.0,1.0,5.0,3.0,4.0,3.0,4.0,4.0,2.0,3.0,2.0,5.0
1,0.6169461,0.6170918,99.0,1.0,11.0,1.0,1.0,2.0,1.0,2.0,4.0,2.0,1.0,6.0
1,0.7134994,0.7215689,9.0,1.0,11.0,1.0,2.0,4.0,1.0,1.0,4.0,3.0,4.0,5.0
1,0.7837452,0.7771599,7.0,1.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0
1,0.563808,0.5629232,7.0,1.0,7.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,5.0
1,0.5703849,0.5741553,7.0,1.0,11.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,6.0
1,0.9043831,0.9060543,7.0,1.0,11.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0
1,0.5312399,0.4956328,1.0,1.0,5.0,1.0,2.0,1.0,1.0,2.0,1.0,4.0,1.0,10.0
1,1.5596745,1.5770037,9.0,1.0,10.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,3.0,6.0
1,0.4920419,0.4934019,8.0,1.0,11.0,2.0,1.0,3.0,1.0,3.0,2.0,1.0,3.0,7.0
1,1.5520163,1.5508375,8.0,1.0,10.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,3.0,6.0
1,0.5755081,0.5773252,99.0,1.0,11.0,1.0,1.0,3.0,3.0,3.0,1.0,2.0,2.0,6.0
1,1.0128298,1.0028183,99.0,1.0,7.0,2.0,4.0,2.0,1.0,3.0,4.0,2.0,2.0,10.0
1,1.5829443,1.4243588,0.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,1.0,6.0
1,0.6641076,0.6652144,10.0,1.0,11.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,7.0
1,0.9594161,0.954881,99.0,1.0,7.0,2.0,4.0,4.0,1.0,1.0,1.0,3.0,2.0,5.0
1,0.8293082,0.8295608,6.0,1.0,7.0,3.0,1.0,3.0,1.0,4.0,1.0,2.0,4.0,4.0
1,0.7534481,0.8403692,7.0,1.0,8.0,2.0,3.0,3.0,1.0,2.0,1.0,3.0,3.0,6.0
1,0.808189,0.8085648,4.0,1.0,7.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,4.0
1,1.5300663,1.5066346,5.0,1.0,7.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,7.0
1,0.7578837,0.7525228,5.0,1.0,7.0,2.0,2.0,2.0,3.0,2.0,4.0,3.0,2.0,9.0
1,1.170011,1.158053,8.0,1.0,7.0,2.0,3.0,2.0,1.0,1.0,4.0,1.0,4.0,8.0
1,0.916149,0.922714,8.0,1.0,9.0,2.0,4.0,4.0,1.0,2.0,1.0,1.0,4.0,4.0
1,0.304202,0.3164359,7.0,1.0,8.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,0.0
1,0.8513087,0.8459737,99.0,1.0,7.0,3.0,4.0,2.0,2.0,2.0,,2.0,,5.0
1,1.2923757,1.2744731,3.0,1.0,7.0,4.0,4.0,2.0,3.0,3.0,2.0,3.0,2.0,5.0
1,0.337204,0.3000547,7.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,7.0
1,0.5176267,0.5138322,99.0,1.0,11.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,5.0
1,0.5974174,0.5962211,99.0,1.0,11.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,9.0
1,0.602733,0.6733968,8.0,1.0,8.0,1.0,4.0,4.0,1.0,2.0,1.0,2.0,3.0,2.0
1,0.4686264,0.5170556,3.0,1.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0,7.0
1,0.4551308,0.5024887,3.0,1.0,3.0,1.0,4.0,4.0,1.0,3.0,3.0,3.0,2.0,8.0
1,0.4862649,0.48272,9.0,1.0,11.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,5.0
1,0.4470522,0.4949971,8.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,3.0,5.0
1,0.7448012,0.7472804,99.0,1.0,11.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0
1,0.7230994,0.7213549,0.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0
1,1.5351353,1.4874581,99.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0
1,1.3001424,1.3219647,8.0,1.0,10.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,9.0
1,1.1796889,1.2950251,2.0,1.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,1.0,9.0
1,0.9351059,0.9345039,5.0,1.0,7.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,6.0
1,0.2881485,0.2573905,3.0,1.0,2.0,2.0,4.0,3.0,4.0,1.0,4.0,4.0,1.0,10.0
1,1.4879564,1.5265931,4.0,1.0,4.0,,4.0,4.0,2.0,3.0,,,3.0,7.0
1,0.5972832,0.5673937,5.0,1.0,6.0,2.0,4.0,3.0,2.0,2.0,3.0,3.0,2.0,5.0
1,1.9787642,1.7775366,3.0,1.0,4.0,3.0,4.0,,3.0,4.0,4.0,4.0,1.0,8.0
1,3.0949249,2.6013665,6.0,1.0,,3.0,4.0,,2.0,4.0,2.0,3.0,2.0,4.0
1,1.2458905,1.1288413,2.0,1.0,4.0,4.0,3.0,1.0,2.0,4.0,2.0,1.0,1.0,7.0
1,0.9614117,0.9994149,99.0,3.0,,3.0,3.0,,1.0,4.0,4.0,1.0,1.0,10.0
1,0.6785675,0.6818781,99.0,1.0,11.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0
1,1.4995595,1.5469875,,3.0,,2.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,
1,1.0766306,1.0127441,3.0,1.0,6.0,4.0,3.0,1.0,3.0,4.0,3.0,3.0,3.0,5.0
1,0.5524586,0.5566633,4.0,1.0,11.0,1.0,4.0,3.0,2.0,1.0,3.0,2.0,3.0,5.0
1,1.6710767,1.4561661,6.0,1.0,10.0,2.0,2.0,3.0,1.0,3.0,3.0,1.0,3.0,4.0
1,1.0309356,1.0187436,5.0,1.0,7.0,3.0,3.0,,3.0,3.0,3.0,2.0,4.0,5.0
1,0.5020233,0.5053999,10.0,1.0,11.0,1.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,
1,0.4629267,0.4635433,8.0,1.0,11.0,1.0,2.0,4.0,1.0,1.0,4.0,1.0,2.0,2.0
1,0.5489303,0.5476071,10.0,1.0,11.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,6.0
1,0.4561119,0.4297248,5.0,1.0,6.0,1.0,3.0,2.0,1.0,1.0,3.0,2.0,1.0,6.0
1,0.6827615,0.7958347,3.0,1.0,6.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0
1,0.9878088,0.8762093,99.0,1.0,12.0,1.0,2.0,4.0,2.0,1.0,3.0,1.0,2.0,5.0
1,1.6330715,1.6837622,4.0,1.0,13.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,6.0
1,0.9764976,0.8783329,5.0,1.0,12.0,4.0,3.0,2.0,2.0,2.0,3.0,1.0,3.0,4.0
1,0.4695315,0.5053999,5.0,1.0,11.0,3.0,1.0,4.0,3.0,2.0,3.0,3.0,2.0,8.0
1,0.6789564,0.6764067,6.0,1.0,7.0,1.0,3.0,3.0,2.0,1.0,3.0,3.0,2.0,10.0
1,1.8731117,1.9436442,99.0,3.0,,1.0,1.0,4.0,1.0,1.0,,4.0,1.0,7.0
1,0.8583922,0.7746521,7.0,1.0,12.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,3.0,2.0
1,0.8700399,0.905591,99.0,1.0,12.0,,2.0,2.0,1.0,3.0,2.0,2.0,1.0,9.0
1,1.0455594,1.053448,10.0,1.0,11.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,10.0
1,0.772362,0.7723505,5.0,1.0,7.0,3.0,4.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0
1,0.527143,0.5338882,8.0,1.0,11.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,3.0
1,1.2681483,1.3879557,1.0,1.0,4.0,4.0,4.0,2.0,4.0,3.0,4.0,3.0,2.0,5.0
1,0.6981553,0.7459242,7.0,2.0,,2.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,6.0
1,0.9974753,1.1035818,2.0,1.0,4.0,4.0,3.0,2.0,1.0,4.0,4.0,2.0,1.0,8.0
1,0.3546944,0.3863319,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,2.0,8.0
1,1.1501293,1.1306632,7.0,1.0,7.0,2.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0
1,0.9954857,0.9928774,99.0,1.0,7.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,3.0,9.0
1,0.4551228,0.4124642,6.0,1.0,8.0,2.0,3.0,4.0,2.0,3.0,3.0,1.0,4.0,2.0
1,0.3112888,0.3471733,4.0,1.0,3.0,3.0,4.0,4.0,2.0,3.0,3.0,4.0,2.0,8.0
1,0.6394265,0.6802605,6.0,1.0,9.0,1.0,,,1.0,1.0,2.0,1.0,,5.0
1,0.4331931,0.4008503,3.0,1.0,5.0,4.0,4.0,2.0,3.0,3.0,1.0,2.0,4.0,2.0
1,0.7584019,0.7822495,3.0,3.0,,1.0,1.0,4.0,1.0,3.0,2.0,2.0,3.0,5.0
1,0.4282158,0.4281385,10.0,1.0,11.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,8.0
1,1.4934701,1.5097296,10.0,1.0,10.0,1.0,1.0,4.0,1.0,1.0,4.0,2.0,4.0,7.0
1,0.5707442,0.5111004,4.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,7.0
1,0.5730715,0.5691572,6.0,1.0,7.0,4.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0
1,1.0505356,1.0567403,99.0,1.0,11.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,,5.0
1,1.2407792,1.3695471,3.0,1.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,2.0,7.0
1,0.8059565,0.7253293,99.0,1.0,12.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,10.0
1,0.7707632,0.69094,8.0,1.0,8.0,2.0,2.0,4.0,1.0,4.0,1.0,2.0,3.0,2.0
1,0.7426969,0.7454473,4.0,1.0,11.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,5.0
1,0.4368295,0.4012927,7.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,3.0,1.0,7.0
1,1.5887899,1.3275841,5.0,1.0,13.0,2.0,4.0,3.0,1.0,2.0,1.0,2.0,3.0,5.0
1,1.2479358,1.2421137,6.0,1.0,7.0,2.0,4.0,3.0,1.0,3.0,2.0,1.0,3.0,8.0
1,0.4763172,0.4788232,5.0,1.0,11.0,2.0,3.0,4.0,2.0,3.0,4.0,3.0,4.0,6.0
1,1.849213,2.0402353,1.0,1.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,3.0,2.0,7.0
1,2.2988272,2.3584082,5.0,1.0,14.0,1.0,1.0,3.0,3.0,3.0,4.0,1.0,4.0,6.0
1,0.3804023,0.3343759,5.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,7.0
1,0.3935944,0.3690443,5.0,1.0,5.0,2.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,5.0
1,0.9016357,0.8085039,6.0,1.0,12.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,,4.0
1,0.6418099,0.5979731,4.0,1.0,5.0,3.0,3.0,2.0,2.0,4.0,3.0,2.0,2.0,7.0
1,0.7063432,0.8234058,3.0,1.0,6.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,5.0
1,1.1655214,1.2890283,1.0,1.0,4.0,2.0,3.0,3.0,4.0,2.0,3.0,4.0,1.0,10.0
1,1.9581294,2.0087614,99.0,3.0,,4.0,2.0,2.0,1.0,4.0,4.0,4.0,1.0,1.0
1,1.1885794,1.2412437,6.0,1.0,14.0,2.0,2.0,4.0,2.0,3.0,4.0,2.0,3.0,7.0
1,0.9914519,0.8676,8.0,1.0,10.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,8.0
1,1.6236776,1.6751888,10.0,3.0,,1.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,5.0
1,1.7107934,1.893214,3.0,1.0,4.0,4.0,4.0,3.0,2.0,3.0,4.0,3.0,2.0,9.0
1,2.0526261,2.0982773,99.0,1.0,13.0,,4.0,,1.0,3.0,1.0,2.0,,5.0
1,1.94402,1.6345056,99.0,3.0,,2.0,3.0,3.0,3.0,4.0,1.0,3.0,1.0,5.0
1,0.5771315,0.5809872,3.0,1.0,11.0,2.0,,2.0,2.0,3.0,3.0,4.0,2.0,9.0
1,0.5565252,0.6198606,5.0,1.0,8.0,2.0,4.0,4.0,2.0,2.0,2.0,3.0,2.0,5.0
1,0.8273751,0.8216882,99.0,1.0,7.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,4.0,3.0
1,0.7563718,0.6905218,6.0,1.0,8.0,4.0,3.0,2.0,1.0,3.0,1.0,3.0,4.0,1.0
1,0.9504675,0.9497725,9.0,1.0,11.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,5.0
1,0.2819463,0.3182326,6.0,1.0,1.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,1.0,10.0
1,0.6182227,0.6185728,99.0,1.0,7.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,3.0,5.0
1,0.9624627,0.966516,99.0,1.0,11.0,2.0,3.0,3.0,2.0,2.0,4.0,2.0,3.0,6.0
1,1.1105807,1.1019552,6.0,1.0,7.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,3.0,6.0
1,1.6266531,1.6838183,4.0,1.0,,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,5.0
1,0.6004549,0.6698267,4.0,1.0,3.0,1.0,2.0,4.0,1.0,3.0,3.0,2.0,3.0,5.0
1,1.055846,1.0437534,8.0,1.0,7.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,7.0
1,0.6785675,0.6818781,6.0,1.0,11.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,6.0
1,0.3782435,0.4012927,7.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,7.0
1,1.3873299,1.5351437,4.0,1.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,3.0,8.0
1,0.6724191,0.7473763,5.0,1.0,8.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,4.0
1,0.8173651,0.8175923,10.0,1.0,11.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,5.0
1,1.3037581,1.1380852,8.0,1.0,11.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,6.0
1,0.4751996,0.5089546,7.0,1.0,11.0,1.0,1.0,4.0,1.0,1.0,3.0,2.0,2.0,10.0
1,0.6499935,0.658567,7.0,1.0,10.0,1.0,2.0,4.0,1.0,3.0,1.0,1.0,4.0,1.0
1,0.9802329,0.9761479,5.0,1.0,7.0,3.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,5.0
1,1.1558044,1.14974,5.0,1.0,7.0,4.0,3.0,3.0,1.0,4.0,1.0,2.0,4.0,10.0
1,2.4391477,2.5274611,99.0,3.0,,1.0,4.0,,,,3.0,2.0,,
1,0.6681705,0.6703888,10.0,1.0,11.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,2.0,8.0
1,0.7392856,0.639201,6.0,1.0,11.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,3.0,3.0
1,0.6641714,0.5911164,2.0,1.0,3.0,4.0,4.0,3.0,2.0,4.0,2.0,2.0,1.0,8.0
1,0.568254,0.4934019,5.0,1.0,11.0,3.0,2.0,3.0,2.0,4.0,3.0,2.0,2.0,5.0
1,1.3738842,1.4052263,5.0,1.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,2.0,2.0,6.0
1,0.9554893,0.8630257,5.0,1.0,12.0,2.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0,8.0
1,0.8416016,0.8412939,8.0,1.0,11.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0
1,1.1809273,1.2088299,99.0,3.0,,4.0,4.0,3.0,4.0,2.0,4.0,4.0,2.0,6.0
1,0.9841007,0.9761153,5.0,1.0,7.0,2.0,,,,3.0,2.0,2.0,,4.0
1,0.8724257,0.8683684,8.0,1.0,11.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,5.0
1,1.5077629,1.447491,,1.0,13.0,,2.0,2.0,2.0,3.0,2.0,2.0,,5.0
1,0.7202886,0.8306217,5.0,1.0,6.0,2.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,5.0
1,0.4214081,0.4248171,9.0,1.0,11.0,3.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0,8.0
1,1.5245341,1.36192,2.0,1.0,4.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,8.0
1,0.8078066,0.7621706,3.0,1.0,6.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,2.0,7.0
1,1.614489,1.6474363,5.0,3.0,,3.0,4.0,2.0,2.0,3.0,3.0,2.0,2.0,5.0
1,1.0626525,1.0626186,5.0,1.0,7.0,2.0,4.0,3.0,1.0,2.0,3.0,1.0,2.0,9.0
1,1.168932,1.1662192,3.0,1.0,7.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,1.0,2.0
1,1.3290244,1.4823245,2.0,1.0,4.0,4.0,4.0,1.0,2.0,4.0,4.0,4.0,2.0,8.0
1,0.4350782,0.4334669,8.0,1.0,11.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,8.0
1,0.6289937,0.6247661,5.0,1.0,7.0,,,4.0,2.0,2.0,4.0,1.0,2.0,5.0
1,0.6132481,0.6101028,9.0,1.0,11.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0,3.0,8.0
1,0.8513087,0.8459737,99.0,1.0,7.0,3.0,4.0,2.0,4.0,3.0,3.0,2.0,2.0,5.0
1,1.5761663,1.5774161,10.0,1.0,10.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,5.0
1,0.4605115,0.4737111,7.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,4.0,1.0,4.0,5.0
1,1.4247878,1.4316306,9.0,1.0,10.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,3.0,5.0
1,1.1511465,1.0324888,4.0,1.0,4.0,4.0,1.0,2.0,1.0,4.0,3.0,4.0,2.0,8.0
1,0.7963695,0.7964777,5.0,1.0,7.0,3.0,4.0,3.0,2.0,3.0,2.0,2.0,3.0,5.0
1,0.5616455,0.5644811,5.0,1.0,11.0,1.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,7.0
1,0.4075347,0.4399267,5.0,1.0,11.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,6.0
1,1.0719768,1.1905986,3.0,1.0,4.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,10.0
1,1.0214863,1.0339059,8.0,1.0,10.0,1.0,1.0,4.0,1.0,1.0,3.0,1.0,4.0,5.0
1,1.0058296,1.0114828,99.0,1.0,10.0,1.0,1.0,4.0,2.0,1.0,3.0,3.0,2.0,6.0
1,1.0231827,1.0229055,7.0,2.0,,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,6.0
1,0.8467112,0.8453586,99.0,1.0,7.0,3.0,4.0,2.0,,3.0,,2.0,2.0,5.0
1,0.7941195,0.794524,6.0,1.0,7.0,4.0,4.0,3.0,1.0,4.0,3.0,3.0,2.0,5.0
1,0.7534481,0.8403692,7.0,1.0,8.0,2.0,3.0,4.0,,1.0,2.0,,4.0,2.0
1,1.2636603,1.3183746,99.0,3.0,,3.0,2.0,3.0,2.0,2.0,3.0,4.0,3.0,5.0
1,0.5146484,0.5153034,10.0,1.0,11.0,1.0,4.0,3.0,4.0,2.0,4.0,2.0,4.0,10.0
1,0.7853516,0.7940452,8.0,1.0,10.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,3.0,5.0
1,0.4402243,0.4386247,8.0,1.0,11.0,1.0,2.0,4.0,1.0,3.0,2.0,2.0,3.0,5.0
1,0.5941323,0.5973348,10.0,1.0,11.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,5.0
1,0.980728,0.8830891,2.0,1.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,9.0
1,1.055846,1.0437534,99.0,1.0,7.0,3.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,5.0
1,0.9471128,0.9494198,8.0,1.0,11.0,1.0,2.0,4.0,1.0,1.0,3.0,2.0,4.0,7.0
1,0.568429,0.6543884,2.0,1.0,6.0,2.0,1.0,1.0,1.0,4.0,,1.0,1.0,10.0
1,0.3619592,0.4160922,99.0,1.0,5.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,7.0
1,1.1741816,1.1672586,6.0,2.0,,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,6.0
1,1.36471,1.5133311,1.0,1.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,1.0,8.0
1,0.4774806,0.50002,8.0,1.0,8.0,2.0,3.0,3.0,1.0,3.0,2.0,2.0,3.0,6.0
1,0.626546,0.6276677,8.0,1.0,11.0,2.0,4.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0
1,0.3993409,0.3734832,4.0,1.0,5.0,3.0,4.0,1.0,3.0,4.0,3.0,2.0,1.0,3.0
1,1.0432199,1.0371687,4.0,1.0,7.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,2.0,7.0
1,0.5876679,0.525917,2.0,1.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,2.0,5.0
1,0.9219919,0.9190389,2.0,1.0,7.0,3.0,4.0,3.0,4.0,3.0,2.0,4.0,2.0,5.0
1,1.7214932,1.7261411,7.0,1.0,10.0,1.0,,3.0,1.0,2.0,1.0,2.0,,4.0
1,0.5861119,0.5909442,5.0,1.0,11.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,8.0
1,0.9487145,0.9475603,5.0,1.0,7.0,,4.0,,2.0,4.0,,2.0,3.0,4.0
1,0.5823941,0.526401,5.0,1.0,3.0,2.0,4.0,2.0,1.0,3.0,4.0,4.0,2.0,10.0
1,0.535504,0.5372037,5.0,1.0,11.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,10.0
1,0.5883687,0.5893132,6.0,1.0,7.0,1.0,4.0,4.0,1.0,1.0,4.0,1.0,4.0,5.0
1,0.3511087,0.3156541,7.0,1.0,3.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,6.0
1,1.1107008,1.1308227,7.0,1.0,10.0,1.0,1.0,4.0,1.0,1.0,2.0,3.0,3.0,7.0
1,0.7879667,0.9079544,6.0,1.0,7.0,2.0,2.0,3.0,,3.0,2.0,2.0,3.0,3.0
1,0.8454124,0.7892364,3.0,1.0,5.0,3.0,4.0,3.0,4.0,2.0,2.0,3.0,2.0,3.0
1,0.9219919,0.9190389,5.0,1.0,7.0,2.0,4.0,3.0,2.0,4.0,1.0,3.0,3.0,5.0
1,0.8048413,0.8038163,5.0,1.0,11.0,2.0,3.0,3.0,2.0,1.0,3.0,2.0,3.0,6.0
1,1.7098004,1.7717282,99.0,1.0,,3.0,1.0,2.0,1.0,2.0,4.0,2.0,1.0,7.0
1,0.9511625,0.9455914,9.0,1.0,11.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,4.0,7.0
1,1.358615,1.5018451,0.0,1.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,1.0,8.0
1,1.6815748,1.5219266,2.0,1.0,4.0,2.0,4.0,,2.0,2.0,3.0,,,5.0
1,0.9646701,0.9741765,10.0,1.0,10.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,10.0
1,0.5897927,0.5832876,5.0,1.0,7.0,2.0,2.0,3.0,1.0,3.0,1.0,2.0,2.0,0.0
1,0.932494,0.964106,2.0,1.0,4.0,1.0,4.0,2.0,3.0,2.0,2.0,2.0,1.0,10.0
1,1.5354193,1.287092,99.0,3.0,,1.0,2.0,3.0,2.0,2.0,2.0,1.0,3.0,5.0
1,0.4830928,0.4852743,8.0,1.0,11.0,1.0,3.0,4.0,1.0,1.0,2.0,3.0,3.0,6.0
1,0.9684057,0.9588494,5.0,1.0,7.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,10.0
1,1.1259909,1.1147949,6.0,1.0,7.0,1.0,4.0,3.0,2.0,2.0,2.0,2.0,4.0,7.0
1,0.7651749,0.7613613,8.0,1.0,11.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,4.0
1,1.2469708,1.290257,3.0,3.0,,3.0,,2.0,2.0,3.0,2.0,3.0,2.0,3.0
1,0.6288179,0.5686938,99.0,1.0,3.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,5.0
1,0.8545889,0.8559176,99.0,1.0,7.0,3.0,3.0,2.0,,3.0,3.0,3.0,3.0,5.0
1,1.1105807,1.1019552,9.0,1.0,7.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,8.0
1,1.6716692,1.7285659,6.0,3.0,,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,7.0
