Poids,Poids1,nou1,r36a,r36ab,ivt1_2,Q27_i2,q27_i22,q27_i18,n43_i4,n43_i6,qcb1_i3,q27_i8,q27_i17,q27_i14,q27_i23,q32
0.6969997,0.8683128,9,1,12,11,2,2,2,2,3,2,2,2,2,2,2
1.0761764,0.8335462,5,1,5,8,4,4,2,2,1,2,4,3,3,3,2
0.891274,1.1931276,8,1,7,11,1,1,4,1,4,1,3,2,2,4,3
1.147429,0.8928154,1,1,5,7,2,4,2,3,2,3,3,2,3,2,1
1.2300112,1.4624022,1,3,14,4,4,4,2,3,2,4,4,2,4,2,1
0.9893295,1.3342962,7,1,7,9,2,2,5,2,2,2,5,2,2,2,2
1.1436303,0.8818237,99,1,5,11,2,4,3,4,4,1,1,2,2,1,3
1.2414075,0.7079575,99,1,2,9,3,4,3,3,2,3,3,3,3,2,2
0.6743123,0.5349072,5,1,5,8,2,3,2,2,3,3,3,3,2,3,2
1.0655063,0.7098933,3,1,4,3,4,4,3,4,1,3,4,1,4,2,1
0.9591154,0.6565626,0,1,4,7,4,4,1,1,2,3,4,4,3,1,2
1.1156787,0.7702873,3,1,4,6,5,3,1,3,2,3,3,2,5,1,2
0.6907353,0.5301269,4,1,5,8,2,4,2,3,2,2,3,2,3,3,2
1.2298357,1.3553851,9,1,8,9,2,2,3,1,3,1,1,2,2,3,2
1.1821213,0.9910176,8,1,9,12,2,2,2,4,2,2,2,2,3,2,2
0.9893295,1.2412637,7,1,3,9,3,2,2,3,3,3,2,3,5,3,2
1.0761764,1.4170768,9,1,7,9,1,3,3,1,4,1,1,2,1,2,1
1.1202954,0.9502119,7,1,9,12,4,4,4,4,4,4,4,4,4,4,1
1.1947453,0.9478841,7,1,5,9,1,4,2,1,3,2,3,2,2,3,2
0.8211678,1.0147607,0,3,14,7,3,4,3,3,2,3,4,1,3,2,1
0.973693,0.8273166,5,1,9,12,1,1,3,3,3,3,3,2,1,1,3
1.2300112,1.6067523,7,1,7,16,2,4,2,2,3,3,2,3,2,3,2
0.8843088,0.9878128,9,1,8,11,1,1,4,1,4,1,2,2,1,5,2
0.8844591,0.7187465,99,1,5,12,1,2,2,1,3,2,1,2,1,2,2
1.1914591,0.9201621,8,1,5,11,2,2,4,2,3,1,2,1,3,2,1
1.267136,0.9869835,3,1,5,8,2,4,1,2,2,4,2,3,2,3,2
0.8758051,0.6923463,5,1,5,8,4,4,1,3,1,3,4,2,3,1,1
0.8165423,1.0195658,99,1,12,14,2,2,3,2,2,3,3,2,3,2,1
0.6868328,0.8182975,5,1,12,14,1,1,4,1,4,1,4,1,1,1,1
1.0579348,1.404973,8,1,7,9,1,3,2,2,2,1,1,2,1,3,1
1.3334621,1.1249486,99,1,9,12,2,2,2,2,2,2,1,2,1,2,2
1.2528572,1.6019976,4,1,3,16,2,3,2,2,2,2,3,2,3,3,2
1.2006755,0.9401583,4,1,5,8,3,4,2,2,2,2,3,2,3,3,1
0.7491669,0.8861736,4,1,12,12,1,3,3,1,3,1,1,2,2,3,2
1.0400652,1.3915097,7,1,7,8,3,4,2,1,2,2,2,3,1,2,1
1.1395994,0.9793653,0,1,9,8,2,2,2,1,3,2,2,2,2,2,3
1.0364065,1.374962,6,1,7,9,2,2,2,1,2,1,2,2,1,4,2
1.3334621,1.0510061,5,1,5,8,4,4,1,4,1,3,4,3,4,2,2
1.0153577,1.2438793,9,1,3,11,2,1,3,2,3,1,2,2,2,3,1
1.0971347,0.8450973,99,1,5,8,4,1,2,3,1,3,3,2,3,3,1
1.0508418,0.8432639,6,1,5,8,1,2,4,1,4,2,3,3,1,3,2
1.1156787,1.4135027,2,1,3,4,2,1,2,2,3,3,2,1,3,1,1
1.179646,1.5458232,7,1,7,8,1,2,3,1,3,2,3,1,2,2,2
1.1540679,1.4372256,1,1,3,4,3,4,2,4,2,2,4,1,4,1,1
1.3899729,1.1738368,6,1,9,12,1,1,1,3,3,2,1,2,1,2,1
1.0364065,1.374962,7,1,7,8,3,4,2,2,2,2,3,3,2,3,1
1.1766145,1.0015422,99,1,9,16,2,2,2,3,3,2,3,2,2,2,2
1.1754963,0.8984638,6,1,5,8,2,2,1,4,2,2,4,3,3,4,2
1.1421243,1.0002974,10,1,9,12,1,1,4,1,4,1,3,1,1,3,2
1.6228322,1.9796455,5,3,14,8,4,4,4,3,1,3,3,2,2,3,1
1.179646,0.7836601,3,1,4,6,3,4,3,3,2,3,3,2,4,2,1
0.8811776,1.0525913,9,3,14,11,1,1,4,1,4,1,3,4,1,4,1
1.0720831,1.3650918,7,1,7,8,2,3,3,2,2,2,2,2,3,3,2
0.7491669,0.9736455,9,1,7,9,1,1,5,1,2,1,1,2,1,1,1
0.6609027,0.4619612,3,1,4,7,4,4,1,4,1,4,4,2,4,1,2
1.179646,0.9092768,4,1,5,8,2,4,1,1,2,2,3,5,3,5,2
1.16631,0.9027439,6,1,5,9,2,4,1,1,3,2,3,1,3,2,1
0.8064184,1.0782869,99,1,7,9,1,1,2,1,4,2,1,2,1,3,1
0.9687391,0.8188808,6,1,9,12,2,2,4,2,3,3,2,2,2,2,3
1.4408748,1.1715521,2,1,5,3,2,2,2,2,2,3,3,1,2,1,1
1.4761204,1.8242408,3,1,12,4,2,2,3,2,4,3,1,1,3,2,1
0.8493059,0.6542609,5,1,5,14,5,5,5,5,5,5,5,5,5,5,2
0.6548978,0.5182179,5,1,5,8,2,3,2,2,2,2,2,2,2,2,2
0.9440513,0.7854648,9,1,9,12,2,2,2,2,1,2,2,2,2,2,1
1.0640558,1.4300649,8,1,7,9,2,4,4,1,2,1,1,3,1,4,1
1.2758408,0.9953349,6,1,5,8,2,2,2,2,2,2,2,2,2,2,2
1.3334621,1.6621902,99,1,3,4,1,3,1,1,3,2,4,1,3,3,1
0.6081475,0.8252257,6,1,7,14,2,4,5,2,5,2,2,2,2,3,2
0.9870259,1.165843,7,3,14,8,2,2,2,2,2,2,2,2,2,2,2
0.7721761,0.6670789,6,1,9,12,1,1,2,1,3,2,2,2,2,2,1
1.1012502,1.343803,5,1,3,4,2,3,2,2,2,3,3,2,3,2,1
1.1724757,1.5718459,99,1,7,9,2,2,2,2,3,2,3,2,1,2,2
1.2816249,0.7221795,1,1,2,6,4,4,1,4,2,3,4,2,1,2,1
1.2582617,1.555865,2,1,12,6,5,4,2,5,5,3,2,1,2,2,2
1.16631,1.3968384,10,3,14,15,1,1,3,1,4,1,3,1,3,3,1
1.0985308,1.1020492,2,2,15,2,2,4,2,3,2,3,4,1,2,2,2
0.6016572,0.6769596,8,1,8,9,2,3,1,4,4,2,4,2,3,3,2
1.2256845,1.5876449,5,1,7,11,1,2,4,4,3,1,1,2,3,3,2
1.0542133,1.263544,99,3,14,11,1,3,2,1,3,2,3,2,3,3,2
1.3303132,1.6361903,2,1,3,4,1,1,1,1,4,4,4,1,3,1,1
1.2713529,1.5554254,0,1,3,7,4,4,1,4,2,2,4,1,3,1,2
1.0012245,1.3281454,7,1,7,8,2,3,3,3,3,2,1,3,2,4,2
0.7560084,0.9200633,4,3,14,16,4,3,1,4,2,3,3,1,2,2,1
1.0860872,1.3103358,7,1,12,11,1,3,4,1,4,3,2,1,2,2,2
1.0715605,1.4037035,7,1,7,11,1,3,3,1,3,1,3,2,4,2,2
0.9894444,0.8258204,8,1,9,9,2,2,3,2,3,2,4,4,3,4,2
0.7168553,0.898237,6,1,3,8,4,4,2,3,2,1,2,1,1,4,1
1.2293816,1.5347772,99,1,12,12,2,2,1,1,2,1,3,2,3,2,4
0.6907353,0.8202787,4,4,16,14,2,4,1,3,2,2,3,2,2,2,2
1.1947453,1.4991006,3,1,3,2,3,4,1,3,2,4,4,1,4,1,1
0.8996552,0.962923,5,1,11,15,2,3,2,2,3,3,3,2,4,2,2
0.9524577,0.7612181,6,1,5,8,3,3,2,2,2,2,3,2,2,2,2
1.0739068,0.9148592,8,1,9,12,1,1,4,1,4,2,1,2,1,3,2
1.4358064,1.2390635,9,1,9,12,1,1,2,1,3,1,3,1,3,2,2
0.7345937,0.6288005,1,1,9,16,2,2,2,1,2,2,3,1,2,2,1
1.2300112,1.3239533,2,1,8,11,3,4,5,3,2,3,4,2,3,2,1
1.0715605,1.4037035,6,1,7,9,2,4,3,2,2,2,3,4,3,3,3
1.1078651,1.4400482,2,1,3,4,3,4,2,3,2,3,4,2,4,2,1
1.030246,0.876757,7,1,9,12,2,2,2,2,3,2,2,2,2,2,2
1.2405912,1.5116093,5,1,12,14,3,1,5,3,2,5,3,2,2,5,2
1.1754963,0.8984638,4,1,5,8,5,3,2,2,5,5,3,5,2,5,2
1.0985308,1.1931483,8,1,8,10,1,4,2,5,3,1,5,5,1,4,1
1.1925049,1.5284071,2,1,3,14,2,3,2,1,2,3,3,1,3,2,2
0.869993,0.9023567,5,2,15,12,1,1,1,1,4,1,1,3,1,2,2
1.1436223,1.4328291,5,1,13,14,5,5,5,5,5,5,5,5,5,5,4
0.6792567,0.5410115,7,1,5,9,1,4,3,1,3,2,3,3,2,2,2
1.1581417,0.792641,3,1,4,7,2,5,1,2,5,1,5,2,5,2,2
1.0877792,1.3216269,6,3,14,8,2,3,2,2,3,2,2,2,2,3,2
0.8327412,1.0920666,7,1,7,12,2,1,5,2,3,2,3,2,2,5,2
0.7168553,0.9655598,8,1,7,11,4,3,2,2,3,3,3,3,4,3,1
1.267136,0.8506316,4,1,4,5,3,4,1,2,3,3,3,1,3,1,1
1.0844026,1.3320993,5,1,3,10,2,2,2,2,3,2,2,2,1,3,1
0.5351844,0.7270114,6,1,7,9,3,4,2,3,2,3,3,2,2,2,2
1.0400652,0.8760926,9,1,9,12,2,4,4,2,3,2,2,3,3,4,2
0.907164,1.1483157,5,1,3,4,2,2,2,2,3,2,3,2,2,2,2
1.1051377,0.8599153,3,1,5,8,2,3,1,1,2,1,2,3,1,4,2
0.8845756,1.1080697,2,1,3,6,1,2,2,1,4,2,3,1,2,5,2
1.2300112,0.9451162,4,1,5,8,4,4,2,3,2,3,3,3,3,3,2
1.2990288,1.4262401,5,1,8,16,3,4,2,3,2,3,3,2,3,3,1
1.3215592,1.0588167,5,1,5,12,3,1,1,3,2,4,4,2,2,3,1
1.2990288,1.0181346,3,1,5,7,3,4,3,3,2,3,3,3,2,2,1
0.9929373,1.3274475,8,1,7,9,1,3,3,1,4,2,2,3,2,4,2
1.0715605,0.6797625,99,1,6,11,1,3,4,1,4,1,1,3,2,3,1
1.004759,0.6814108,2,1,4,4,3,4,3,4,2,3,3,1,4,2,1
1.0655063,0.8236856,4,1,5,8,3,4,2,3,1,2,2,2,4,3,2
0.5829493,0.4863432,8,1,9,12,1,1,2,2,3,3,2,2,1,2,1
1.0347319,1.1886601,5,1,8,10,1,1,2,1,4,3,3,1,3,1,2
1.1051377,0.9204138,3,1,9,12,2,4,1,2,2,2,4,1,2,1,1
0.677537,0.8555608,6,1,12,8,4,4,2,3,2,4,3,2,3,3,2
1.0115001,0.6873798,4,1,4,6,3,4,5,3,1,3,3,1,3,1,1
1.0150708,1.130702,8,1,8,11,1,2,2,1,3,1,2,2,2,3,2
1.2129997,0.9603775,5,1,5,8,2,3,2,3,3,2,3,2,2,2,3
1.3004249,1.6040331,2,1,3,14,3,4,1,3,2,3,5,2,3,2,2
0.9701428,1.1902432,99,1,3,4,1,3,2,1,3,2,3,1,1,1,1
0.6684597,0.9178447,8,1,7,9,2,3,2,3,2,2,2,2,2,4,3
1.0677421,0.8387243,6,1,5,8,2,2,1,2,2,1,3,5,3,5,2
1.1514795,1.5361049,7,1,7,9,2,1,3,1,3,2,1,1,1,4,2
0.6517057,0.5597252,8,1,9,12,2,2,2,2,2,2,2,2,2,2,1
0.6453963,0.5015914,5,1,5,15,2,4,1,1,3,4,2,3,3,3,1
1.1914591,1.5643288,8,1,7,9,1,1,4,1,4,2,2,2,2,3,3
1.4408748,1.2539756,9,1,9,12,1,3,2,1,3,2,3,2,3,2,2
1.0799754,0.8435779,5,1,5,8,4,4,4,4,2,1,2,1,2,4,1
0.8064184,0.6342648,99,1,5,8,3,4,1,3,2,5,2,2,3,3,1
1.2728499,1.0915464,7,1,9,12,1,5,3,1,5,2,5,2,2,3,2
1.0720831,1.2424525,99,3,14,10,2,2,3,1,3,1,2,2,2,3,1
0.6945479,0.5544968,6,1,5,9,3,4,2,3,2,3,3,4,3,4,2
0.6392608,0.7213746,5,1,8,14,1,1,4,1,4,2,3,3,2,4,2
1.0787754,1.4513185,8,1,7,9,1,2,4,2,2,1,1,3,2,4,2
1.0838131,1.4138616,10,1,7,11,1,3,4,1,4,1,1,3,2,3,2
0.6704332,0.5255217,2,1,5,7,4,4,1,4,1,4,3,2,4,1,1
0.9618914,0.76779,99,1,5,8,2,2,2,2,3,2,2,2,3,2,1
1.0329683,0.8978537,5,1,9,12,2,2,2,2,3,3,3,3,3,4,2
1.3256336,1.0222634,7,1,5,8,2,3,2,2,2,3,2,2,3,2,2
0.9700822,1.1872925,3,3,14,15,3,4,3,3,4,3,3,4,3,4,3
1.4116906,1.185431,8,1,9,12,2,4,3,2,3,2,2,3,4,2,2
1.2717385,1.549399,99,1,3,14,3,3,2,2,2,2,3,5,5,3,1
0.8949893,1.1261109,99,3,14,15,5,5,5,5,5,5,5,5,5,5,1
1.1476673,0.7691461,2,1,4,6,2,2,2,2,2,2,2,2,5,2,1
1.0715605,0.5998123,2,1,2,2,3,4,2,3,2,3,3,1,3,1,1
1.0877792,1.4520814,7,1,7,11,2,4,3,5,3,2,2,5,5,5,1
0.8035817,0.9697432,5,1,12,14,1,2,3,1,3,1,2,2,2,2,1
1.3560803,1.1641135,6,1,9,12,2,1,1,1,2,1,1,2,2,2,1
1.0255424,0.8509072,5,1,9,12,2,2,2,1,3,3,3,3,1,1,2
1.0715605,1.4037035,8,1,7,8,2,4,1,2,3,3,1,2,3,4,2
0.7168553,0.898237,3,1,3,5,3,4,4,4,2,4,3,1,4,2,1
0.6768672,0.4607259,5,1,4,7,4,4,1,4,1,3,3,1,2,2,1
1.1223333,0.740214,3,1,6,5,2,2,4,3,2,2,1,2,3,3,4
1.3433056,1.0705912,5,1,5,8,4,4,2,4,2,3,2,3,4,4,2
0.6819521,0.5306063,99,1,5,12,3,3,2,2,2,3,3,1,2,1,1
1.0331161,0.7011902,6,1,4,14,3,4,2,5,2,2,3,3,3,3,1
0.9130955,0.7696593,99,1,9,12,1,2,2,2,3,5,3,1,3,2,1
1.1799045,1.4606421,99,3,14,14,5,5,2,1,3,2,2,1,3,2,1
1.1166129,1.353036,99,3,14,15,5,4,4,5,4,4,4,1,4,1,1
1.2408595,1.4313126,99,1,8,8,2,1,4,1,2,1,1,1,2,4,1
0.7518116,0.9853634,8,1,7,9,1,1,4,1,4,2,5,5,2,5,3
0.858304,0.7221851,99,1,9,12,2,2,2,2,4,3,4,2,3,2,1
1.0559248,0.8807256,10,1,9,8,1,1,3,1,3,2,2,2,2,2,1
0.7665464,0.7890879,8,2,15,12,3,3,3,1,3,2,3,2,3,2,2
0.7036653,0.5549974,5,1,5,8,4,4,5,2,2,2,2,2,2,4,2
0.6793244,0.4492292,6,1,6,13,3,4,4,2,2,3,2,1,3,1,1
0.5665247,0.3898873,3,1,4,8,4,4,1,3,2,4,4,2,4,3,1
1.3215592,1.6745428,2,1,3,4,2,2,1,2,2,2,4,1,5,2,1
1.0147488,1.0110899,6,2,15,10,2,2,2,2,2,2,2,2,2,2,1
1.0891987,1.340627,3,1,3,4,4,1,4,4,1,5,3,2,3,3,2
1.16631,1.4277103,99,1,3,7,4,4,1,3,2,4,5,1,4,5,1
1.1914591,0.9201621,7,1,5,8,3,3,2,3,2,2,3,3,2,3,2
1.1162925,1.3482401,1,1,3,10,3,4,3,2,2,1,3,2,3,1,4
0.6969997,0.5611702,7,1,5,8,4,4,1,3,2,3,3,4,3,4,2
1.2816249,1.5722332,2,1,3,4,4,4,3,2,2,2,4,1,3,2,1
0.8546957,0.5494955,5,1,6,13,2,4,1,2,3,2,2,2,4,3,1
1.0001258,1.225134,5,1,3,8,4,4,2,5,2,3,4,4,3,3,1
0.9557603,1.2422127,1,1,3,3,3,4,1,5,2,4,4,2,3,2,1
0.6961597,0.5416183,4,1,5,8,3,4,3,2,2,3,2,2,5,5,1
0.8076004,1.00632,5,1,12,7,1,1,2,3,2,2,1,1,2,2,1
1.0838131,0.831655,2,1,5,8,4,4,1,3,1,4,4,3,4,1,1
1.0204061,1.2593724,3,1,3,4,2,5,2,5,2,3,3,2,5,2,1
1.195665,0.9312362,6,1,5,8,4,4,2,3,1,4,2,4,3,3,2
0.9963071,0.8245854,99,1,9,12,2,1,4,3,2,3,1,1,1,1,1
0.9578196,0.8119889,9,1,9,8,1,1,4,1,3,1,3,1,1,3,1
0.7528359,0.7552332,10,2,15,7,1,2,1,4,1,1,1,1,1,1,2
0.7089065,0.6278261,10,1,9,11,1,1,4,1,4,1,1,2,3,2,1
1.004759,0.6814108,2,1,4,6,4,4,1,3,2,4,4,2,2,2,2
1.0534607,1.3902522,6,1,7,9,5,4,4,5,2,1,4,2,5,5,2
1.0400652,0.6738575,7,1,6,9,2,3,5,5,2,1,2,2,5,2,1
1.0280552,1.3695009,7,1,7,12,1,5,4,1,4,1,1,2,2,5,1
1.179646,0.9092768,6,1,5,8,2,4,2,3,2,3,4,3,3,4,2
0.7618191,0.6175897,3,1,5,11,2,2,4,1,3,1,2,2,2,3,2
1.2300112,1.0116091,8,1,9,11,1,1,2,1,4,1,2,1,2,1,1
1.0715605,0.6797625,5,1,6,9,1,1,4,1,3,4,4,1,3,1,1
1.049755,1.2779384,2,1,3,4,2,3,2,2,2,1,3,2,2,1,1
0.9625012,0.6644643,3,1,4,8,3,3,2,2,2,3,3,2,3,2,2
1.0579348,1.1576885,8,1,8,11,1,2,3,1,4,2,3,2,3,3,2
1.0250423,0.672998,5,1,6,7,3,3,4,3,1,2,1,2,2,3,1
0.7557791,0.4336364,5,1,2,9,2,2,2,2,2,3,2,2,2,2,2
0.6609027,0.8477142,2,1,3,3,3,4,2,3,2,2,2,2,4,2,1
1.1514795,0.9671295,9,1,9,12,1,2,2,2,3,1,2,2,2,2,2
1.0383846,0.9191645,99,1,9,14,3,3,3,2,4,3,3,2,3,3,3
0.9469786,0.6338058,3,1,1,15,4,4,1,4,1,4,4,4,4,3,1
1.0347319,1.4425603,8,1,7,8,2,4,2,2,2,2,3,4,1,3,2
1.0400652,0.8185073,3,1,5,8,3,4,2,3,2,3,3,2,2,2,2
0.753349,0.7602118,5,2,15,7,3,4,3,4,1,2,2,2,3,2,1
1.1012502,0.8496892,5,1,5,8,3,4,1,2,2,3,3,2,3,2,2
1.0985308,0.7340719,1,1,4,6,3,2,1,4,1,3,3,2,3,2,1
0.7077399,0.4899364,5,1,4,14,3,3,2,3,2,2,3,2,2,2,2
0.9625012,0.8252158,6,1,9,11,1,1,4,1,3,1,3,1,2,1,1
1.0324112,1.3343,2,1,3,4,4,4,2,4,1,4,4,1,4,2,1
1.2438692,1.0708084,5,1,9,12,1,3,3,1,3,1,3,2,2,4,2
0.7900848,0.6417787,8,1,9,12,1,2,2,1,4,1,2,2,2,2,2
1.2300112,0.9451162,5,1,5,8,3,4,2,3,2,4,2,3,3,4,2
1.2300112,1.6067523,9,1,7,9,2,1,4,1,4,2,1,2,3,4,3
0.8681432,0.7589739,9,1,9,11,2,2,2,2,3,2,3,2,2,2,1
0.4943386,0.341161,1,1,4,7,4,4,1,3,1,3,3,1,3,1,1
1.179646,1.4380422,0,1,3,3,4,4,1,4,1,4,4,1,4,1,1
1.1010077,1.1348443,0,1,11,4,3,4,1,4,1,4,3,1,4,1,1
1.1840696,1.0225515,99,1,9,15,3,5,3,5,5,5,5,1,4,3,1
1.4078752,1.1727761,99,1,9,12,2,2,2,3,3,2,3,2,2,3,2
1.0749806,0.9028819,10,1,9,9,2,2,3,2,3,1,3,2,1,3,3
0.6609027,0.5360113,3,1,5,8,3,3,2,3,2,4,2,3,2,2,2
1.2300112,1.4947231,1,1,3,7,4,4,1,4,1,4,4,2,4,2,1
1.195665,0.9967525,10,1,9,12,1,3,4,1,4,1,2,2,2,2,1
1.2058762,0.9357657,7,1,5,9,3,3,2,3,2,2,2,3,2,3,1
1.0120082,0.8182026,8,1,5,8,1,3,2,1,4,2,4,2,2,1,2
1.16631,0.9027439,99,1,5,8,3,4,1,3,1,4,3,3,3,3,2
1.3771155,1.5470574,8,1,8,10,1,2,2,1,4,1,4,2,1,3,2
0.6658585,0.391246,1,1,2,2,4,3,2,3,2,2,2,2,3,1,1
1.147429,0.8928154,8,1,5,8,2,3,2,2,2,2,3,3,3,2,2
0.5882639,0.721426,2,1,12,16,3,4,2,3,2,3,3,2,3,1,1
0.9833168,0.8249953,99,1,9,12,1,1,2,1,2,2,3,2,2,1,1
1.2405912,0.8042729,7,1,6,13,1,1,4,1,4,1,1,4,1,3,1
1.267136,0.9869835,4,1,5,8,2,3,3,1,2,2,2,3,3,2,2
1.3251032,1.0304905,99,1,5,8,2,2,2,2,2,2,2,2,2,2,2
1.179646,1.5458232,8,1,7,11,1,2,4,1,4,2,1,3,3,3,2
1.1381067,1.4288538,99,3,14,15,2,2,1,2,2,2,2,1,2,1,3
1.0758677,0.8126315,4,1,5,8,3,4,2,3,2,3,2,2,2,2,1
1.0639862,0.7142583,3,1,4,7,4,1,3,4,2,2,3,3,2,3,2
0.9578196,1.1738274,99,4,16,16,5,5,5,5,5,5,5,5,5,5,4
0.7250521,0.885174,3,1,16,3,2,2,2,3,3,2,2,3,2,3,2
1.0877792,0.8541365,9,1,5,8,1,3,4,1,3,1,2,3,2,3,1
1.1514795,1.5361049,7,1,7,9,2,4,3,1,3,1,1,4,2,3,2
0.7531205,1.0027443,10,1,7,11,1,4,4,1,4,1,1,4,1,4,1
0.9436474,1.1434242,5,1,12,4,2,3,2,1,5,2,2,5,3,2,2
1.1631668,0.9865668,10,1,9,12,1,3,2,1,4,1,2,1,1,1,2
0.6817225,0.8544754,8,3,14,15,2,2,2,1,4,2,5,3,2,3,2
0.6630535,0.8494257,99,1,3,8,2,2,2,1,4,4,4,1,4,1,1
0.9700822,0.7673193,5,1,5,8,2,4,2,3,2,3,3,2,2,2,2
0.7250521,0.9047374,2,1,3,4,4,4,1,4,1,4,4,1,3,1,2
1.2990288,0.8382059,5,1,6,16,3,2,5,2,2,2,1,2,3,3,2
1.1436303,1.3946244,2,1,3,4,4,4,1,4,1,4,4,1,4,1,1
1.0715605,0.8256798,4,1,5,6,1,2,2,1,2,1,3,2,2,2,2
1.16631,0.9662557,10,1,9,12,1,1,4,1,4,2,3,2,2,3,2
1.267136,1.5609372,99,1,3,13,2,3,3,2,2,3,3,2,3,3,1
1.1436223,0.7980762,3,1,4,11,4,1,3,1,2,1,1,1,2,3,1
0.9591154,0.8154024,1,1,9,12,1,3,4,1,3,1,3,2,3,2,2
1.0715605,0.711612,99,1,4,5,1,1,3,1,4,1,3,1,1,2,1
0.6612663,0.5112633,6,1,5,8,2,3,1,5,5,2,5,3,3,3,1
0.7928738,0.6068109,3,1,5,8,4,4,2,2,2,1,4,3,3,3,1
0.9678628,1.2168562,4,1,3,8,2,3,1,3,2,2,2,2,2,1,2
1.3055398,1.1290569,8,1,9,12,1,1,3,1,4,1,2,3,1,2,2
0.842263,0.647019,5,1,5,8,2,2,1,2,3,2,2,1,3,2,1
1.16631,0.9662557,9,1,9,12,1,2,4,1,4,1,2,3,1,4,3
1.0579348,1.404973,8,1,7,9,2,2,4,2,3,2,1,3,2,3,2
1.1622074,1.3802274,99,1,12,7,1,1,3,1,3,2,3,2,5,5,1
0.7852752,0.9695967,2,1,3,7,4,4,2,4,1,4,3,2,2,2,1
1.3303132,1.0345663,8,1,5,9,2,4,1,2,1,1,4,1,1,1,1
1.3338978,1.7249621,99,1,3,8,1,5,5,5,5,5,5,2,5,2,4
1.1531672,1.2978619,99,1,8,8,2,3,1,2,3,2,2,2,2,2,2
1.1766145,0.9357111,6,1,5,9,2,4,4,4,2,3,3,1,3,1,1
1.0640558,1.1783642,7,1,8,11,1,1,3,1,4,1,1,5,2,5,4
1.0791447,1.3579885,3,1,3,1,3,3,4,4,2,3,4,2,3,2,2
1.0215824,0.6800084,6,1,4,12,1,1,2,1,3,1,1,1,1,1,1
1.2816249,0.9941261,7,1,5,8,3,4,1,3,2,2,2,4,2,4,2
0.9231336,0.7231436,4,1,5,8,3,4,1,3,2,3,2,3,3,3,1
1.1581417,0.9196974,5,1,5,9,2,3,4,1,2,2,4,3,2,3,1
0.7098735,0.5839232,8,1,9,12,2,1,3,1,3,2,3,2,4,2,1
0.6155001,0.7822189,1,1,3,3,4,4,2,3,1,4,4,1,4,1,1
0.896863,1.0944619,4,3,14,14,2,2,2,2,2,2,3,1,2,2,1
1.2300112,0.9451162,5,1,5,8,4,4,1,2,2,4,4,2,2,2,2
1.070968,1.3295294,5,1,3,11,1,2,2,1,3,1,2,2,2,3,2
1.1401796,1.3831315,2,3,14,4,4,4,1,4,1,5,2,1,3,1,4
1.2717385,0.9796879,5,1,5,8,3,4,1,3,2,2,2,2,3,2,1
0.7928738,0.4408157,1,1,2,2,4,4,1,4,1,4,3,2,4,2,1
0.7028112,0.9620599,6,1,7,14,3,4,3,3,2,1,1,1,3,2,1
1.0985308,0.8517398,7,1,5,11,1,3,4,1,4,1,2,3,2,3,2
1.2990288,1.6102033,3,1,3,7,3,4,2,3,2,3,4,2,3,2,1
1.1514795,0.9035604,4,1,5,8,2,4,2,3,2,2,2,3,2,3,2
1.1754963,1.258601,5,1,8,11,1,2,3,2,2,1,2,2,2,2,1
1.107116,0.8772572,10,1,5,8,4,2,1,1,1,2,1,1,1,1,1
1.1051377,1.4619056,8,1,7,11,1,3,4,2,3,2,2,2,2,3,2
0.8786647,0.6899248,7,1,5,11,1,3,4,2,3,1,1,3,1,3,2
1.0531734,1.2807323,3,1,3,4,4,2,4,4,1,4,4,1,4,1,1
0.8976933,0.7807828,10,1,9,12,1,1,4,1,4,1,4,1,1,1,1
0.7739637,0.6036276,3,1,5,8,4,4,1,3,2,2,3,1,3,2,1
1.0579348,0.8264266,5,1,5,8,2,3,3,1,3,2,2,2,2,2,2
1.2591414,1.6760466,7,1,7,9,4,4,3,3,2,3,2,2,4,1,2
1.1964519,1.5793164,8,1,7,8,2,2,5,1,3,2,3,2,3,3,2
1.0150708,0.8639492,99,1,9,12,1,1,1,1,5,2,1,1,1,1,1
1.1012502,0.7323045,3,1,4,6,4,4,1,3,1,3,4,3,3,2,2
1.195665,0.8025858,3,1,4,7,4,3,1,2,1,4,3,1,3,2,1
1.2300112,0.8145483,4,1,4,7,3,3,2,3,2,3,3,2,3,2,2
1.2300112,1.6067523,6,1,7,9,1,4,3,1,4,1,1,3,2,4,2
0.7821635,1.0582856,9,1,7,11,1,2,4,4,4,1,2,3,2,4,2
1.1979022,1.2559595,5,2,15,8,3,4,2,2,2,2,1,3,3,3,3
0.6474941,0.5144946,8,1,5,8,2,1,1,1,3,2,2,3,2,4,2
1.1754963,1.5274405,9,1,7,9,2,1,3,1,3,1,2,4,2,4,2
1.1010077,0.855268,6,1,5,8,2,4,2,1,3,2,3,3,3,3,2
1.1622074,1.2495582,5,1,8,11,1,2,2,1,4,2,3,2,3,2,1
1.1581417,1.5635388,7,1,7,8,2,3,2,1,2,2,1,4,2,4,2
0.6986334,0.5339633,5,1,5,8,2,3,2,1,3,1,2,2,2,2,2
0.6945479,0.5544968,4,1,5,7,3,4,5,5,5,3,3,2,5,2,2
1.1581417,1.5635388,7,1,7,9,2,4,4,2,3,2,1,5,2,5,2
1.195665,0.9312362,3,1,5,8,4,4,4,3,2,3,2,3,3,4,3
1.2006755,1.0063022,99,1,9,12,1,1,1,1,2,2,2,1,4,1,2
